Lat,Lon
40.4921946,-80.2547117
40.4922357,-80.2570889
40.4922334,-80.257138
40.49222,-80.2574342
40.4919284,-80.2574535
40.4918859,-80.2574668
40.4918268,-80.257498
40.4917878,-80.2575304
40.491748,-80.2575755
40.491727,-80.2576289
40.4916657,-80.2577002
40.4915793,-80.2578089
40.4920563,-80.2583901
40.491934,-80.258586
40.4918344,-80.2587181
40.491497,-80.259166
40.49126,-80.259488
40.490751,-80.260244
40.4903026,-80.2609095
40.4901633,-80.2610981
40.4897765,-80.2616225
40.4898513,-80.2617401
40.4898977,-80.2618112
40.4899321,-80.2618655
40.4899655,-80.2619292
40.489992,-80.2619876
40.4900112,-80.2620386
40.4900262,-80.2620862
40.4900425,-80.2621405
40.4900568,-80.2621908
40.49007,-80.2622404
40.4900838,-80.2623021
40.4901012,-80.262404
40.4901152,-80.2624838
40.4901297,-80.2626441
40.4901628,-80.263033
40.4901838,-80.2633374
40.490197,-80.2634983
40.4902154,-80.2637169
40.4902317,-80.2638886
40.490246,-80.2639945
40.4902603,-80.2640965
40.4902725,-80.2641756
40.4902949,-80.2642856
40.4903317,-80.2644237
40.4903714,-80.2645524
40.490401,-80.2646356
40.490451,-80.264767
40.4904918,-80.2648636
40.4905448,-80.2649776
40.4906091,-80.2650996
40.490654,-80.2651761
40.4907111,-80.2652673
40.4907835,-80.2653725
40.4908426,-80.2654456
40.4908896,-80.2654993
40.4909559,-80.2655717
40.4910395,-80.2656562
40.4910915,-80.2657031
40.4911762,-80.2657742
40.4912782,-80.2658453
40.491484,-80.2660024
40.4920319,-80.2663951
40.4922644,-80.2665654
40.4928437,-80.2669919
40.4928978,-80.2670303
40.4931741,-80.2672266
40.4935803,-80.2675276
40.4936821,-80.2676048
40.493781,-80.2676719
40.4938534,-80.2677175
40.4938921,-80.2677429
40.4939513,-80.2677724
40.4940288,-80.2677966
40.4941407,-80.2678145
40.4942177,-80.267823
40.49423,-80.2678238
40.4942436,-80.2678226
40.4943184,-80.2678123
40.4943994,-80.26779
40.4947221,-80.2677768
40.495777,-80.2674652
40.496752,-80.267232
40.497026,-80.2671682
40.4970953,-80.2671441
40.4971769,-80.2671145
40.4972463,-80.2670837
40.4973319,-80.2670435
40.497439,-80.2669885
40.4975094,-80.2669496
40.4975634,-80.2669174
40.4976175,-80.2668839
40.4976919,-80.2668356
40.4977654,-80.2667833
40.4978204,-80.2667431
40.4978684,-80.2667042
40.4979204,-80.2666599
40.4979591,-80.2666277
40.4980264,-80.266566
40.4980917,-80.2665084
40.4981498,-80.2664494
40.4982324,-80.2663716
40.4983069,-80.2662938
40.4983772,-80.2662106
40.4982222,-80.2665137
40.4981386,-80.2666747
40.4980835,-80.2667793
40.4980223,-80.2669161
40.4979979,-80.2669858
40.4979744,-80.2670555
40.4979648,-80.2670895
40.497951,-80.2671387
40.4979438,-80.2671843
40.4979387,-80.267242
40.4979367,-80.2672889
40.4979377,-80.2673506
40.4979428,-80.267415
40.497953,-80.2674874
40.4979632,-80.267545
40.4980346,-80.2678575
40.4982722,-80.268862
40.4983803,-80.2693099
40.4984813,-80.2697243
40.4986149,-80.270293
40.4987301,-80.2707717
40.4987658,-80.2709112
40.4988025,-80.2710279
40.4988382,-80.2711312
40.4988902,-80.2712827
40.4989473,-80.2714275
40.499035,-80.2716448
40.4991084,-80.2718084
40.4991594,-80.2719237
40.499241,-80.2720847
40.4993267,-80.2722322
40.4994083,-80.272369
40.4994919,-80.2725085
40.499602,-80.2726694
40.499704,-80.2728008
40.4998447,-80.2729779
40.4999549,-80.2731039
40.500074,-80.273211
40.500211,-80.273349
40.50041,-80.27353
40.500561,-80.273662
40.500786,-80.273828
40.501319,-80.274204
40.501915,-80.274627
40.501988,-80.274669
40.502066,-80.274701
40.502144,-80.274719
40.502239,-80.27472
40.502341,-80.274708
40.5024203,-80.2746363
40.502389,-80.274586
40.502377,-80.274547
40.502361,-80.27443
40.50236,-80.274274
40.502346,-80.27391
40.502346,-80.273536
40.502753,-80.273594
40.502901,-80.273592
40.503004,-80.273576
40.503096,-80.273534
40.503174,-80.273478
40.503233,-80.273417
40.503303,-80.273315
40.503353,-80.273207
40.503402,-80.273035
40.503423,-80.272904
40.503506,-80.272291
40.503565,-80.272248
40.5035641,-80.2719159
40.5035641,-80.2718098
40.5035617,-80.2715373
40.5035634,-80.271493
40.5035681,-80.271449
40.5035756,-80.2714053
40.503586,-80.2713622
40.5035992,-80.2713199
40.5036152,-80.2712786
40.5036438,-80.2712185
40.5036674,-80.2711563
40.503686,-80.2710925
40.5036994,-80.2710273
40.5037076,-80.2709613
40.5037104,-80.2708949
40.5036628,-80.2692441
40.5036539,-80.2686195
40.5036533,-80.2686022
40.5036543,-80.2685848
40.5036568,-80.2685677
40.5036607,-80.2685508
40.5036661,-80.2685343
40.5036729,-80.2685183
40.5036811,-80.268503
40.5036905,-80.2684885
40.5037012,-80.2684748
40.5037131,-80.2684621
40.5037259,-80.2684505
40.5037398,-80.26844
40.5037545,-80.2684308
40.50377,-80.2684229
40.503786,-80.2684164
40.5038026,-80.2684113
